2776;Fazenda Santa Terezinha Airport;MT;Santa Terezinha
2777;Rio do Sangue Airport;MT;Brasnorte
2778;Fazenda Lagoa Encantada Airport;MT;Primavera Do Leste
2779;Capão Alto Airport;RS;Tapes
2780;Vale do Tucanã Airport;MT;Castanheira
2781;Destilaria São Luiz Airport;PE;Maraial
2782;Fazenda Bandeiras Airport;MS;Corumbá
2783;Fazenda Brioso Airport;MS;Três Lagoas
2784;Fazenda Campo Triste Airport;MS;Três Lagoas
2785;Leonel de Moura Brizola Airport;MT;Confresa
2786;Fazenda Rio do Fogo Airport;MT;Nova Santa Helena
2787;Carlos Alberto Pinto Airport;TO;Arraias
2788;Fazenda Boi Branco Airport;MS;Corumbá
2789;Mathovi Airport;MT;Novo Mundo
2790;Fazenda Monte Alegre Airport;PI;Corrente
2791;Fazenda Itália Airport;PI;Uruçui
2792;Fazenda Canel Airport;PI;Uruçui
2793;Fazenda Busato II Airport;BA;Serra Ramalho
2794;Fazenda Regina Airport;SP;Itatinga
2795;Fazenda Rebojo Airport;MS;Corumbá
2796;Fazenda Passo Fundo Airport;MT;Primavera do Leste
2797;Fazenda Raça Airport;MT;Canabrava do Norte
2798;Fazenda Guará Airport;MG;Morada Nova de Minas
2799;Fazenda Nova Gabiano Airport;MG;Unaí
2800;Fazenda Itapuá Airport;MA;Alto Parnaíba
2801;Nereu Luis de Souza Airport;MA;Parnarama
2802;Fazenda Três Lagoas Airport;MT;Jaciara
2803;WR Agropasto Airport;MG;Manga
2804;Fazenda Serra do Ovo Airport;PI;Santa Filomena
2805;Fazenda São Geraldo Airport;GO;Paraúna
2806;Brasil Agro Airport;MA;São Raimundo das Mangabeiras
2807;Fazenda Pontal Airport;GO;Bonópolis
2808;Pontal Rosas de Ouro Airport;MT;Juara
2809;Fazenda Centúria Colorado Airport;BA;Formosa do Rio Preto
2810;Novo Aeroporto de Bom Jesus da Lapa;BA;Bom Jesus da Lapa
2811;Fazenda Santa Maria;MS;Aquidauana
2812;Fazenda Remanso do Guaporé Airport;MT;Comodoro
2813;Fazenda Cajueiro - Balsas Airport;MA;Balsas
2814;Fazenda Santa Clara Airport;MT;Nova Maringá
2815;Fazenda Nhuporã Airport;RO;Pimenta Bueno
2816;Fazenda Recreio Airport;MS;Ribas do Rio Pardo
2817;Eduardo Aguiar Borges Ribeiro Airport;MT;Nova Lacerda
2818;Fazenda Bela Vista - Vontobel Agrícola Airport;MA;Afonso Cunha
2819;Fazenda Leonel Bedin Airport;MT;Ipiranga do Norte
2820;São José das Borboletas Airport;SP;Catanduva
2821;Fazenda Quatrilho Airport;MT;Sorriso
2822;Fazenda Lago da Pedra  Airport;MA;Lago da Pedra
2823;Fazenda Vontobel;MA;Brejo
2824;Fazenda Divisa Airstrio;MG;Três Corações
2825;Fazenda Pouso Alegre;PA;Santana do Araguaia
2826;Fazenda Japaranduba Airport;BA;Muquém de São Francisco
2827;Fazenda Piracicaba Airport;MS;Corumbá
2828;Fazenda Cajaíba Airport;MT;Cocalinho
2829;ACR/NBF Mineração SA  Airport;RO;Ariquemes
2830;Estância Nossa Senhora das Graças Airport;MT;Vera
2831;Fazenda São João Airport;MA;Campestre do Maranhão
2832;LR Konageski Hangar Vó Maria Airport;MT;Diamantino
2833;Fazenda São Bento Airport;TO;Araguacema
2834;Fazenda Chegada Airport;MT;Nova Maringá
2835;Fazenda Guarani Airport;BA;São Desidério
2836;Dr. Luciano de Arruda Coelho Regional Airport;CE;Sobral
2837;Fazenda Água das Três Meninas Airport;TO;São Valério
2838;Fazenda Bacuri Airport;MT;Comodoro
2839;Fazenda Entre Rios Airport;MT;Juara
2840;Fazenda Entre Rios Airport;MT;Tabaporã
2841;Club de Voo Dorigueto Airport;BA;Itamaraju
2842;Fazenda Gralha Azul Airport;MT;Nova Ubiratã
2843;Fazenda Bergamaschi Agro Airport;BA;Correntina
2844;Fazenda Emaflor Airport;PI;Baixa Grande do Ribeiro
2845;Fazenda da Barra Airport;GO;Aporé
2846;Araripina Airport;PE;Araripina
2847;Fazenda Santa Rosa Airport;PA;Xinguara
2848;Fazenda Águia Branca Airport;MA;Gurupi
2849;Arcoverde Airport;PE;Arcoverde
2850;Fazenda Água Comprida Airport;MG;Água Comprida
2851;Araguari Airport;MG;Araguari
2852;Adustina Airport;BA;Adustina
2853;Alto Parnaíba Airport;MA;Alto Parnaíba
2854;Fazenda Jaguaré Airport;PA;Paragominas
2855;Arapiraca Airport;AL;Arapiraca
2856;Santo Antônio do Amparo Airport;MG;Santo Antônio do Amparo
2857;Empresa Agrícola Chiapeta Airport;RS;Chiapeta
2858;Trimonte Jorge Mussi Airport;RJ;Casimiro de Abreu
2859;Janaúba Airport;MG;Janaúba
2860;Cirilo Queiróz Airport;MG;Almenara
2861;Três Marias Airport;MG;Três Marias
2862;Aeroclube de Sergipe Airport;SE;Aracaju
2863;Agrovale Airport;BA;Juazeiro
2864;Fazenda Boa Fé Airport;MG;Conquista
2865;Marcelo Pires Halzhausen Airport;SP;Assis
2866;Fazenda Rio Lages Airport;PA;São Félix Do Xingu
2867;Amargosa Airport;BA;Amargosa
2868;Fazenda Agronol Airport;BA;Luís Eduardo Magalhães
2869;Barra do Corda Airport;MA;Barra do Corda
2870;Sobradinho Airport;BA;Juazeiro
2871;Fazenda Botuverá Airport;MT;Paranatinga
2872;Fazenda Vale Verde Airport;MT;Canarana
2873;Baixo Guandu - Aimorés Airport;ES;Baixo Guandu
2874;Bacabal Airport;MA;Bacabal
2875;Belo Jardim Airport;PE;Belo Jardim
2876;Bocaíuva Airport;MG;Bocaíuva
2877;Belmonte Airport;BA;Belmonte
2878;Cristiano Ferreira Varella Airport;MG;Muriaé
2879;Balbinot Airport;PA;Portel
2880;Boquira Airport;BA;Boquira
2881;Dom Ricardo Weberberger Airport;BA;Barreiras
2882;Balsas Airport;MA;Balsas
2883;Benedito Leite Airport;MA;Benedito Leite
2884;Sócrates Mariani Bittencourt Airport;BA;Brumado
2885;Campo de Boi Airport;PA;Ipixuna Do Pará
2886;Baião Airport;PA;Baião
2887;Barra Airport;BA;Barra
2888;Bambuí Airport;MG;Bambuí
2889;Paramirim Airport;BA;Paramirim
2890;Campo Belo Airport;MG;Campo Belo
2891;Castanhal Airport;PA;Prainha
2892;Calçoene Airport;AP;Calçoene
2893;Campo do Meio Airport;MG;Campo Do Meio
2894;Continental Airport;PA;Altamira
2895;Campos Gerais Airport;PR;Campos Gerais
2896;Cibrasa Airport;PA;Capanema
2897;Piquiatuba Airport;PA;Santarém
2898;Lorenzo Airport;BA;Cairu
2899;Agropecuária Santa Paola Airport;MS;Tacuru
2900;Planalto Serrano Regional Airport;SC;Correia Pinto
2901;Cocorobó Airport;BA;Euclides Da Cunha
2902;Campos Sales Airport;CE;Campos Sales
2903;Ubaporanga Airport;MG;Caratinga
2904;Cururupu Airport;MA;Cururupu
2905;Campina Verde Airport;MG;Campina Verde
2906;Alcântara Space Center Airport;MA;Alcântara
2907;Colatina Airport;ES;Colatina
2908;Campo da Praia Airport;AL;Coruripe
2909;Ponte Nova Airport;MG;Ponte Nova
2910;Rurópolis Airport;PA;Rurópolis
2911;Redenção Airport;PA;Redenção
2912;Fazenda Eldorado Airport;MA;Igarapé do Meio
2913;Fazenda Santa Lúcia Airport;MA;Santa Inês
2914;São Domingos Airport;MA;São Domingos Do Maranhão
2915;Aba Airport;BA;Barreiras
2916;Pista Castanheirinho;PA;Itaituba
2917;Santana dos Brejos Airport;BA;Santana Dos Brejos
2918;Leopoldina Airport;MG;Leopoldina
2919;Ouro Branco Airport;MG;Paracatu
2920;Palmares Airport;PA;Acará
2921;Fazenda Soya Airport;BA;São Desidério
2922;Domingos Rego Airport;MA;Timon
2923;Diamantina Airport;MG;Diamantina
2924;Ponta Do Sol Airport;MG;Capitólio
2925;Brigadeiro Cabral Airport;MG;Divinópolis
2926;Divisa Airport;BA;Encruzilhada
2927;Cachoeira Airport;AL;Coruripe
2928;Dores Do Indaia Airport;MG;Dores Do Indiaia
2929;Piçarrão Airport;MG;Estrela Do Sul
2930;Nagib Demachki Airport;PA;Paragominas
2931;Outeiros da Brisas Airport;BA;Porto Seguro
2932;Sócrates Rezende Airport;BA;Canavieiras
2933;Vacaria Airport;RS;Vacaria
2934;Fazenda Netolândia Airport;MT;Tangará da Serra
2935;Mineração Porquinho Airport;PA;Itaituba
2936;Fazenda São Miguel Airport;RS;Rio Pardo
2937;Monte Verde Airport;MG;Camanducaia
2938;Moria Airport;MG;Dom Bosco
2939;Belterra Airport;PA;Belterra
2940;Encanta Moça Airport;PE;Recife
2941;Fazenda Calumbi Airport;MA;Fortuna
2942;Dezoito Airport;GO;Nerópolis
2943;Eunápolis Airport;BA;Eunápolis
2944;Esplanada Airport;BA;Esplanada
2945;Fazenda Estrela Airport;MS;Sidrolândia
2946;Euclides da Cunha Airport;BA;Euclides Da Cunha
2947;Fazenda Congonhas Airport;MG;Carneirinho
2948;Fazenda Lagoa do Morro Airport;BA;Brejões
2949;Fazenda Palmeira do Capim Airport;GO;Novo Brasil
2950;Fazenda Santo Antônio Airport;MG;Unaí
2951;Fazenda Minas Gerais Airport;MT;Pontes E Lacerda
2952;Fazenda Forquilha Airport;MG;Tapira
2953;Fazenda Santo Antônio Airport;MG;Buritizeiro
2954;Comandante Paschoal Patrocínio Filho Airport;MG;Alfenas
2955;Feijó Airport;CE;Fortaleza
2956;Citropar Airport;PA;Capitão Poço
2957;Fazenda Dom Felipe Airport;MS;Ponta Porã
2958;Fazenda São José do Parnaíba Airport;MG;Tupaciguara
2959;Pousada Thaimaçu Airport;PA;Jacareacanga
2960;Francisco Sá Airport;MG;Francisco Sá
2961;Garimbo Tocantinzinho Airport;PA;Itaituba
2962;Fazenda Santa Fé Airport;SP;Jardinópolis
2963;Formiga Airport;MG;Formiga
2964;Fazenda Pirapó Airport;MT;Sorriso
2965;Fazenda Paineira Airport;MG;São Sebastião da Bela Vista
2966;Belém de São Francisco Airport;PE;Belém De São Francisco
2967;Fazenda Mimoso S/A Airport;BA;Barreiras
2968;Fazenda Serinhaém Airport;BA;Ituberá
2969;Frutal Airport;MG;Frutal
2970;Lago Joanes Airport;BA;Simões Filho
2971;São João do Piauí Airport;PI;São João do Piauí
2972;São Félix do Xingu Airport;PA;São Félix do Xingu
2973;Fazenda Villa Terezinha Airport;MG;Bocaíuva
2974;Guarapari Airport;ES;Guarapari
2975;Gilbués Airport;PI;Gilbués
2976;Pista Canaã Airport;PA;Itaituba
2977;Guadalupe Airport;PI;Guadalupe
2978;Bom Jesus do Gurguéia Airport;PI;Bom Jesus Do Gurguéia
2979;Guanhães Airport;MG;Guanhães
2980;Guanambi Airport;BA;Guanambi
2981;Grajaú Airport;MA;Grajaú
2982;Fazenda Bela Vista Airport;MG;Monte Alegre De Minas
2983;Guimarães Airport;MA;Guimarães
2984;Garanhuns Airport;PE;Garanhuns
2985;Fazenda Nova Airport;MG;Uberlândia
2986;Fazenda Santa Maria Airport;MG;Tupaciguara
2987;Fazenda Estrela Dalva Airport;PA;Rondon Do Pará
2988;Gorotire Airport;PA;Gorotire
2989;Aeroclube de Alagoas Airport;AL;Maceió
2990;Gentio de Ouro Airport;BA;Gentio De Ouro
2991;Gurupá Airport;PA;Gurupá
2992;Fazenda Cauaxi Airport;PA;Paragominas
2993;Guaxupé Airport;MG;Guaxupé
2994;Tertuliano Guedes de Pinho Airport;BA;Itabuna
2995;Fazenda Floresta do Lobo Airport;MG;Uberlândia
2996;Fazenda Inhumas do Chapadão Airport;MG;Uberaba
2997;Fazenda Varjadão Airport;TO;Sandolândia
2998;Usina de José Bonifácio Airport;SP;José Bonifácio
2999;Nacional Grafite I Airport;MG;Itapecerica
3000;Lagoa da Taboca Airport;MG;João Pinheiro
3001;Nacional de Grafite II Airport;MG;Pedra Azul
3002;Herbert Mata Pires Airport;BA;Itaberaba
3003;Nacional de Grafite III Airport;MG;Salto Da Divisa
3004;Fazenda Água Santa Airport;MG;Perdizes
3005;Santa Magalhães Airport;PE;Serra Talhada
3006;FazendaBola Sete Airport;MA;Itinga Do Maranhão
3007;Fazenda Agro-Maratá Airport;MA;Santa Luzia
3008;Fazenda Samello Airport;MG;Paracatu
3009;Igarapé-Açu Airport;PA;Igarapé-Açu
3010;Itaberaba Airport;BA;Itaberaba
3011;Irecê Airport;BA;Irecê
3012;Caetité Airport;BA;Caetité
3013;Fazenda Serra Dourada Airport;PA;Itaituba
3014;Iguatu Airport;CE;Iguatu
3015;Ouroland Airport;PA;Itaituba
3016;Itamarandiba Airport;MG;Itamarandiba
3017;Fazenda Santo Antônio Airport;PA;Goianésia do Pará
3018;Prainha Airport;PA;Prainha
3019;Cipó Airport;BA;Cipó
3020;Itapetinga Airport;BA;Itapetinga
3021;Fazenda Mata Escura Airport;MA;Parnarama
3022;Fazenda Rio Largo Airport;MA;Caxias
3023;Ibotirama Airport;BA;Ibotirama
3024;Ipiaú Airport;BA;Ipiaú
3025;Fazenda Jumari Airport;MG;Ipiaçu
3026;Fazenda Carmelo Airport;MS;Maracaju
3027;Fazenda Masutti Airport;MT;Campos De Júlio
3028;Ibimirim Airport;PE;Ibimirim
3029;Fazenda Jaqueline Airport;RO;Vilhena
3030;Capivari Airport;RS;Capivari do Sul
3031;Jacobina Airport;BA;Jacobina
3032;Fazenda Agua Boa Airport;MA;Ribamar Fiquene
3033;João Durval Carneiro Airport;BA;Feira de Santana
3034;Fazenda Trijunção Airport;BA;Jaborandi
3035;Fazenda São José da Lagoa Airport;GO;Nova Crixás
3036;São José do Jacuípe Airport;BA;São José Do Jacuípe
3037;Fazenda Fortaleza de Santa Terezinha Airport;MG;Jequitaí
3038;Fazenda Vô Anízio Airport;MS;Dois Irmãos Do Buriti
3039;Jequié Airport;BA;Jequié
3040;Fazenda do Rochedo Airport;MG;Juiz De Fora
3041;Aeroporto Elias Breder Airport;MG;Manhuaçu
3042;Januária Airport;MG;Januária
3043;Aeroclube da Paraíba Airport;PB;João Pessoa
3044;João Pinheiro Airport;MG;João Pinheiro
3045;Jequitinhonha Airport;MG;Jequitinhonha
3046;Prefeito Octávio de Almeida Neves Airport;MG;São João Del Rei
3047;Jardim do Seridó Airport;RN;Jardim Do Seridó
3048;Fazenda Caraíbas Airport;MG;Janaúba
3049;Nossa Senhora da Penha Airport;MT;São José do Xingu
3050;Fazenda Santa Mônica Airport;MG;São João Da Ponte
3051;Jaraguá Airport;MG;Sacramento
3052;Fazenda Santa Izabel do Porto Seguro da Jaú Airport;PA;São Félix do Xingu
3053;Aeroclube Airport;PB;Campina Grande
3054;Cocos Airport;BA;Cocos
3055;Conceição do Mato Dentro Airport;MG;Conceição Do Mato Dentro
3056;Santana do Araguaia Airport;PA;Santana do Araguaia
3057;Das Bandeirinhas Airport;MG;Conselheiro Lafaiete
3058;Creputiá Airport;PA;Creputiá
3059;Cachoeiro do Itapemirim - Raimundo de Andrade Airport;ES;Cachoeiro do Itapemirim
3060;Fazenda Rio Dourado Airport;PA;Cumaru Do Norte
3061;Caicó Airport;RN;Caicó
3062;Colinas Airport;MA;Colinas
3063;Currais Novos Airport;RN;Currais Novos
3064;Brotas de Macaúbas Airport;BA;Brotas de Macaúbas
3065;Conquista do Pontal Airport;SP;Mirante do Paranapanema
3066;Klaus Mangold Airport;PA;Ipixuna Do Pará
3067;Corrente Airport;PI;Corrente
3068;Santa Rita de Cássia Airport;BA;Santa Rita de Cássia
3069;Crepurizinho Airport;PA;Itaituba
3070;Canudos Airport;BA;Canudos
3071;Fazenda Campo Verde Airport;AP;Tartarugalzinho
3072;Fazenda Boa Sorte Airport;SP;Iacri
3073;Marborges Airport;PA;Moju
3074;Fazenda Cikel Airport;PA;Paragominas
3075;Fazenda Remanso do Pito Airport;MS;Naviraí
3076;Fazenda Lagoa das Antas Airport;PA;Canaã Dos Carajás
3077;Livramento do Brumado Airport;BA;Livramento De Nossa Senhora
3078;Las Casas Airport;PA;Las Casas
3079;Fazenda Serra Azul Airport;PA;Itaituba
3080;Filial Campo Florido Airport;MG;Campo Florido
3081;Serra do Cipó Airport;MG;Jaboticatubas
3082;Lajinha Airport;MG;Lajinha
3083;Abaeté Airport;MG;Abaeté
3084;Agropecuária Céu Aberto Ltda Airport;MT;Aripuanã
3085;Agropecuária Ferreira Penço Ltda Airport;MT;Aripuanã
3086;Fazenda Agropecuária Rancho 11 Airport;MT;Porto Esperidião
3087;Linhares Antônio Edson Azevedo Lima Municipal Airport;ES;Linhares
3088;São Lourenço Airport;MG;São Lourenço
3089;Fazenda Conforto Airport;GO;Nova Crixás
3090;Paulistana Airport;PI;Paulistana
3091;Fazenda Boa Luz Airport;SE;Laranjeiras
3092;Lavrinhas Airport;MG;Lavrinhas
3093;Fazenda Primavera I Airport;PA;Rondon Do Pará
3094;Lagoa da Prata Airport;MG;Lagoa Da Prata
3095;Fazenda Boca da Mata Airport;TO;Divinópolis Do Tocantins
3096;Monte Alegre Airport;PA;Monte Alegre
3097;Mombaça Airport;CE;Mombaça
3098;Macaúbas Airport;BA;Macaúbas
3099;Mundico Coelho Airport;PA;Itaituba
3100;Costa dos Coqueiros Airport;BA;Mata De São João
3101;Agropastoril Monte Alegre Airport;MG;Monte Belo
3102;Magalhaes de Almeida Airport;MA;Codo
3103;Mina Caraíba Airport;BA;Jaguarari
3104;Maracás Airport;BA;Maracás
3105;Mocambinho Airport;MG;Jaíba
3106;Manduca Leão Airport;AL;Rio Largo
3107;Morada Nova de Minas Airport;MG;Morada Nova De Minas
3108;Minas Novas Airport;MG;Minas Novas
3109;Morada Nova Airport;CE;Morada Nova
3110;Fazenda Marocopa Airport;MG;Paracatu
3111;Maraú Airport;BA;Maraú
3112;Monte Santo de Minas Airport;MG;Monte Santo De Minas
3113;Mucuri Airport;BA;Mucuri
3114;Fazenda Flávia Airport;MS;Alcinópolis
3115;Agropecuária Paralelo Dez Ltda Airport;MT;Aripuanã
3116;São Mateus - Ernesto Bonomo Airport;ES;São Mateus
3117;Porto de Moz Airport;PA;Porto De Moz
3118;Fazenda Cana Brava Airport;MG;Paracatu
3119;Rio Capim Airport;PA;Ipixuna Do Pará
3120;Bertin Ltda Airport;MG;Ituiutaba
3121;São João Nepomuceno Airport;MG;São João Nepomuceno
3122;Nossa Senhora de Fátima Airport;PI;Teresina
3123;Carinhanha Airport;BA;Carinhanha
3124;Praia do Forte Airport;BA;Mata De São João
3125;Fazenda Santa Cruz Airport;GO;Iaciara
3126;Fazenda Teragro Airport;MG;Matias Cardoso
3127;Entre Rios - Vitória Airport;PR;Guarapuava
3128;Fazenda Buriti II Airport;MG;Arinos
3129;Fazenda São Domingos Airport;MT;Comodoro
3130;Nilo Peçanha Airport;PA;Nilo Peçanha
3131;Fazenda Santa Lúcia Airport;MS;Porto Murtinho
3132;Fazenda Jaibense Airport;MG;Matias Cardoso
3133;Nova Ponte Airport;MG;Nova Ponte
3134;Nanuque Airport;MG;Nanuque
3135;Fazenda Estrela do Sul Airport;MT;Pedra Preta
3136;Fazenda Boa Vista Airport;RO;Corumbiara
3137;Fazenda Espírito Santo Airport;MT;Comodoro
3138;Fazenda Água Turva Airport;MS;Caracol
3139;Coroatá Airport;MA;Coroatá
3140;Sobral Airport;CE;Sobral
3141;Morro do Chapéu Airport;BA;Morro do Chapéu
3142;SKYJU Airport;SE;Estância
3143;Oeiras Airport;PI;Oeiras
3144;Ouro Fino Airport;MG;Ouro Fino
3145;Ceará-Mirim Airport;RN;Ceará-Mirim
3146;Fazenda Rio Mutuca Airport;MT;Juara
3147;Minalpa - Mineração Alto Parnaíba Ltda. Airport;MT;Alta Floresta
3148;Fazenda Chão de Estrelas Airport;PA;Aurora Do Pará
3149;Agropecuária Mariana Airport;MT;Alta Floresta
3150;Fazenda Guaporeí Airport;MT;Vila Bela Da Santíssima Trindade
3151;Fazenda Quatrilho Airport;MT;Sorriso
3152;Propriá Airport;SE;Propriá
3153;Fazenda Agropecuária Crioulo Airport;MS;Tacuru
3154;Municipal José Figueiredo Airport;MG;Passos
3155;Fazenda Santa Fé do Guaporé Airport;MT;Comodoro
3156;Feijó Airport;AC;Feijó
3157;Povoado de Camaçari Airport;AL;Coruripe
3158;Fazenda Turmalina Airport;SP;Martinópolis
3159;Oriximiná Airport;PA;Oriximiná
3160;Ouricuri Airport;PE;Ouricuri
3161;Coronel Alexandre Raposo Airport;MA;Paço Do Lumiar
3162;Pará de Minas Airport;MG;Pará De Minas
3163;Pastos Bons Airport;MA;Pastos Bons
3164;Picos Airport;PI;Picos
3165;Patos de Minas Airport;MG;Patos De Minas
3166;Freitas Melro Airport;AL;Penedo
3167;Fazenda Canabrava Airport;MA;Parnarama
3168;Porto Grande Airport;AP;Porto Grande
3169;Fazenda Do Cantagalo Airport;MG;Piedras do Maria Da Cruz
3170;Piatã Airport;BA;Piatã
3171;Patrocínio Airport;MG;Patrocínio
3172;Fazenda Pacuruxu Airport;SP;Santa Mercedes
3173;Palmeiras Airport;BA;Palmeiras
3174;Fazenda Água Fria Airport;SP;Lavínia
3175;Pompeu Airport;MG;Pompeu
3176;Morro de São Paulo Airport;BA;Cairu
3177;Pesqueira Airport;PE;Pesqueira
3178;Fazenda Córrego da Ponte Airport;MG;Buritis
3179;Passa Tempo Airport;MG;Passa Tempo
3180;Paraguaçu Airport;MG;Paraguaçu
3181;Solidão Airport;RS;Mostardas
3182;Piaus Airport;PA;Piaus
3183;Pirapora Airport;MG;Pirapora
3184;São Sebastião do Paraíso Airport;MG;São Sebastião Do Paraíso
3185;Pedra Azul Airport;MG;Pedra Azul
3186;Fazenda Tracajá Airport;PA;Paragominas
3187;Fazenda Val Paraíso Airport;PA;Paragominas
3188;Sousa Airport;PB;Sousa
3189;Fazenda Serra Grande Airport;PA;Parauapebas
3190;Cangapara Airport;PI;Floriano
3191;Fazenda Camagril Agropecuária Airport;MT;Diamantino
3192;Rancho Paraíso Airport;MS;Corumbá
3193;Bom Jesus Airport;MT;Cáceres
3194;Queimadas Airport;BA;Queimadas
3195;Fazenda Estrela Airport;MT;Canarana
3196;Fazenda Campanário Airport;MS;Bodoquena
3197;Fazenda São Francisco Airport;SP;Magda
3198;Fazenda Bahia - Don Bosco Airport;MT;Poconé
3199;Fazenda Nossa Senhora Auxiliadora Airport;MS;Ivinhema
3200;Fazenda Estrela do Sul Airport;PR;Umuarama
3201;Mucugê Airport;BA;Mucugê
3202;Curvelo Airport;MG;Curvelo
3203;Cururu Airport;PA;Jacareacanga
3204;Quixadá Airport;CE;Quixadá
3205;Fazenda Bagagem Airport;MS;Aral Moreira
3206;Fazenda Santo André Airport;MG;Pratinha
3207;Fazenda Rosa de Maio Airport;PA;Itaituba
3208;Prado Airport;BA;Prado
3209;Fazenda Rebeca Airport;BA;Serra Dourada
3210;Rachid Saliba Airport;MG;Boa Esperança
3211;Brejo Airport;MA;Brejo
3212;Remanso Airport;BA;Remanso
3213;Fazenda Vinte de Maio Airport;SP;Getulina
3214;Rio Paranaíba Airport;MG;Rio Paranaíba
3215;Porto Rico Airport;PA;Jacareacanga
3216;Fazenda Aratau Airport;PA;Novo Repartimento
3217;Russas - João De Deus Regional Airport;CE;Russas
3218;Caruaru Airport;PE;Caruaru
3219;Fazenda Rio Vermelho Airport;PA;Sapucaia
3220;Fazenda Barreiro Airport;TO;Miracema do Tocantins
3221;Riachão Airport;MA;Riachão
3222;Oliveira Airport;MG;Oliveira
3223;Fazenda Bom Sucesso Airport;MG;Vazante
3224;São Bento Airport;MA;São Bento
3225;Sacramento Airport;MG;Sacramento
3226;Franor Airport;BA;São Desidério
3227;Sento Sé Airport;BA;Sento Sé
3228;Fazenda Entre Rios Airport;MS;Porto Murtinho
3229;Salgueiro Airport;PE;Salgueiro
3230;São José Airport;PA;Santarém
3231;Santa Maria do Suaçuí Airport;MG;Santa Maria Do Suaçuí
3232;Fazenda Fogliatelli Airport;MT;Sapezal
3233;Santa Rita Do Sapucai Airport;MG;Santa Rita Do Sapucai
3234;Fazenda Califórnia Airport;PA;Almeirim
3235;Salinópolis Airport;PA;Salinópolis
3236;São Raimundo Nonato Airport;PI;São Raimundo Nonato
3237;Serro Airport;MG;Serro
3238;Fazenda Santos Reis Airport;MG;Guarda-Mor
3239;Salinas Airport;MG;Salinas
3240;Souto Soares Airport;BA;Souto Soares
3241;Fazenda Pontão Airport;PA;Xinguara
3242;Fazenda São Pedro Airport;MS;Eldorado
3243;Soure Airport;PA;Soure
3244;Fazenda São Martinho Airport;SP;Ilha Solteira
3245;Fazenda São José Airport;MS;Bonito
3246;Fazenda Itaguassu Airport;MS;Maracaju
3247;Fazenda São Miguel Airport;SP;Pompéia
3248;Afogados da Ingazeira Airport;PE;Afogados Da Ingazeira
3249;Tambori Airport;PI;Teresina
3250;Fazenda Mamoneira Airport;MG;Natalândia
3251;9 de Maio - Teixeira de Freitas Airport;BA;Teixeira de Freitas
3252;Afrânio Airport;PE;Afrânio
3253;Óbidos Municipal Airport;PA;Óbidos
3254;Santa Teresa Airport;PA;Itaituba
3255;Monte Carmelo Airport;MG;Monte Carmelo
